"photo_id","year","county","point_x","point_y"
"ARW-2DD-72",1963,"Cayuga",363119.79,4743835.09
"ARW-2DD-70",1963,"Cayuga",362994.12,4740120.89
"ARW-2DD-68",1963,"Cayuga",362994.12,4736673.75
"ARW-2DD-66",1963,"Cayuga",363091.26,4733378.80
"ARW-2DD-64",1963,"Cayuga",363172.21,4729960.80
"ARW-2DD-62",1963,"Cayuga",363123.64,4726410.05
"ARW-2DD-60",1963,"Cayuga",362816.03,4722998.53
"ARW-2DD-58",1963,"Cayuga",362558.95,4719601.03
"ARW-2DD-02",1963,"Cayuga",367327.82,4808431.05
"ARW-2DD-04",1963,"Cayuga",367426.38,4804770.29
"ARW-2DD-06",1963,"Cayuga",367245.68,4801503.81
"ARW-2DD-08",1963,"Cayuga",367130.68,4798027.05
"ARW-2DD-10",1963,"Cayuga",367130.68,4794635.71
"ARW-2DD-12",1963,"Cayuga",366982.83,4791070.24
"ARW-2DD-14",1963,"Cayuga",366900.69,4787675.62
"ARW-2DD-16",1963,"Cayuga",367032.11,4784198.85
"ARW-2DD-18",1963,"Cayuga",366949.97,4780853.52
"ARW-2DD-20",1963,"Cayuga",366719.98,4777495.04
"ARW-2DD-22",1963,"Cayuga",366679.70,4773783.58
"ARW-2DD-24",1963,"Cayuga",366642.61,4770437.39
"ARW-2DD-26",1963,"Cayuga",366667.34,4767007.12
"ARW-2DD-28",1963,"Cayuga",366654.98,4763391.40
"ARW-2DD-30",1963,"Cayuga",366407.70,4759899.32
"ARW-2DD-32",1963,"Cayuga",366321.15,4756402.29
"ARW-2DD-34",1963,"Cayuga",366407.70,4753041.26
"ARW-2DD-36",1963,"Cayuga",366518.97,4749742.05
"ARW-2DD-38",1963,"Cayuga",366469.52,4746334.04
"ARW-2DD-40",1963,"Cayuga",366576.11,4742817.49
"ARW-2DD-42",1963,"Cayuga",366562.93,4739348.61
"ARW-2DD-44",1963,"Cayuga",366760.51,4735790.17
"ARW-2DD-46",1963,"Cayuga",366641.96,4732608.44
"ARW-2DD-48",1963,"Cayuga",366418.05,4729184.35
"ARW-2DD-50",1963,"Cayuga",366339.02,4725702.30
"ARW-2DD-52",1963,"Cayuga",366339.02,4722280.85
"ARW-2DD-53",1963,"Cayuga",366306.32,4720616.33
"ARW-1DD-292",1963,"Cayuga",370129.32,4810232.42
"ARW-1DD-290",1963,"Cayuga",370205.80,4806556.86
"ARW-1DD-288",1963,"Cayuga",370159.91,4802985.31
"ARW-1DD-286",1963,"Cayuga",370006.96,4799273.04
"ARW-1DD-284",1963,"Cayuga",370037.55,4795903.39
"ARW-1DD-282",1963,"Cayuga",370022.26,4792539.85
"ARW-1DD-280",1963,"Cayuga",370022.26,4788913.24
"ARW-1DD-278",1963,"Cayuga",369915.19,4785528.29
"ARW-1DD-276",1963,"Cayuga",369762.24,4781880.26
"ARW-1DD-274",1963,"Cayuga",369670.47,4778443.31
"ARW-1DD-272",1963,"Cayuga",369814.82,4774605.37
"ARW-1DD-270",1963,"Cayuga",369751.17,4771202.28
"ARW-1DD-268",1963,"Cayuga",369712.98,4767659.14
"ARW-1DD-266",1963,"Cayuga",369738.44,4764200.03
"ARW-1DD-264",1963,"Cayuga",369649.33,4760626.35
"ARW-1DD-262",1963,"Cayuga",369611.14,4757034.84
"ARW-1DD-260",1963,"Cayuga",369522.02,4753509.53
"ARW-1DD-258",1963,"Cayuga",369331.07,4750096.25
"ARW-1DD-256",1963,"Cayuga",369241.96,4746680.42
"ARW-1DD-254",1963,"Cayuga",369253.47,4743201.35
"ARW-1DD-252",1963,"Cayuga",369199.33,4739533.07
"ARW-1DD-250",1963,"Cayuga",369172.27,4736170.64
"ARW-1DD-248",1963,"Cayuga",369104.60,4732743.25
"ARW-1DD-246",1963,"Cayuga",369009.87,4729256.32
"ARW-1DD-244",1963,"Cayuga",368874.53,4725720.66
"ARW-1DD-242",1963,"Cayuga",368766.27,4722436.73
"ARW-1DD-241",1963,"Cayuga",368766.27,4720813.71
"ARW-1DD-195",1963,"Cayuga",373565.37,4791605.15
"ARW-1DD-197",1963,"Cayuga",373565.37,4788073.92
"ARW-1DD-199",1963,"Cayuga",373548.73,4784645.84
"ARW-1DD-201",1963,"Cayuga",373482.19,4781117.94
"ARW-1DD-203",1963,"Cayuga",373448.91,4777699.84
"ARW-1DD-205",1963,"Cayuga",373197.91,4774197.14
"ARW-1DD-207",1963,"Cayuga",373105.93,4770677.07
"ARW-1DD-209",1963,"Cayuga",372676.68,4767233.65
"ARW-1DD-211",1963,"Cayuga",372462.05,4763811.69
"ARW-1DD-213",1963,"Cayuga",372845.31,4760270.15
"ARW-1DD-215",1963,"Cayuga",372738.00,4756961.64
"ARW-1DD-217",1963,"Cayuga",372845.31,4753472.22
"ARW-1DD-219",1963,"Cayuga",372952.62,4750102.39
"ARW-1DD-221",1963,"Cayuga",372783.99,4746585.38
"ARW-1DD-223",1963,"Cayuga",372812.12,4743062.04
"ARW-1DD-225",1963,"Cayuga",372753.22,4739691.05
"ARW-1DD-227",1963,"Cayuga",372517.66,4736373.06
"ARW-1DD-229",1963,"Cayuga",372547.10,4732957.91
"ARW-1DD-231",1963,"Cayuga",372473.49,4729528.03
"ARW-1DD-233",1963,"Cayuga",372385.15,4726059.87
"ARW-1DD-235",1963,"Cayuga",372340.98,4722724.21
"ARW-1DD-236",1963,"Cayuga",372326.26,4720963.63
"ARW-1DD-188",1963,"Cayuga",376516.57,4791179.80
"ARW-1DD-186",1963,"Cayuga",376488.54,4787641.05
"ARW-1DD-184",1963,"Cayuga",376432.49,4783911.70
"ARW-1DD-182",1963,"Cayuga",376334.39,4780154.33
"ARW-1DD-180",1963,"Cayuga",376264.32,4776497.86
"ARW-1DD-178",1963,"Cayuga",376087.85,4772893.82
"ARW-1DD-176",1963,"Cayuga",375907.97,4769436.55
"ARW-1DD-174",1963,"Cayuga",376038.79,4765949.85
"ARW-1DD-172",1963,"Cayuga",375924.32,4762492.58
"ARW-1DD-170",1963,"Cayuga",375809.86,4758930.66
"ARW-1DD-168",1963,"Cayuga",375662.68,4755345.84
"ARW-1DD-166",1963,"Cayuga",375613.63,4751810.09
"ARW-1DD-164",1963,"Cayuga",375629.98,4748329.93
"ARW-1DD-162",1963,"Cayuga",375564.57,4744712.41
"ARW-1DD-160",1963,"Cayuga",375560.64,4743082.00
"ARW-1DD-158",1963,"Cayuga",375618.94,4737760.98
"ARW-1DD-156",1963,"Cayuga",375720.96,4734451.23
"ARW-1DD-154",1963,"Cayuga",375750.11,4730774.20
"ARW-1DD-152",1963,"Cayuga",375648.09,4727455.70
"ARW-1DD-150",1963,"Cayuga",375531.49,4723939.00
"ARW-1DD-148",1963,"Cayuga",375444.05,4720401.88
"ARW-1DD-102",1963,"Cayuga",380174.53,4791355.93
"ARW-1DD-104",1963,"Cayuga",380329.20,4788119.66
"ARW-1DD-106",1963,"Cayuga",380469.81,4784399.69
"ARW-1DD-108",1963,"Cayuga",380118.28,4780977.82
"ARW-1DD-110",1963,"Cayuga",379977.67,4777468.76
"ARW-1DD-112",1963,"Cayuga",379833.81,4773879.07
"ARW-1DD-114",1963,"Cayuga",379721.13,4770385.06
"ARW-1DD-116",1963,"Cayuga",379544.07,4766958.66
"ARW-1DD-118",1963,"Cayuga",379479.68,4763361.62
"ARW-1DD-120",1963,"Cayuga",379383.10,4759870.83
"ARW-1DD-122",1963,"Cayuga",379367.00,4756312.43
"ARW-1DD-124",1963,"Cayuga",379270.42,4752692.87
"ARW-1DD-126",1963,"Cayuga",379222.13,4749276.12
"ARW-1DD-128",1963,"Cayuga",379012.87,4745891.57
"ARW-1DD-130",1963,"Cayuga",378803.22,4742512.52
"ARW-1DD-132",1963,"Cayuga",378694.95,4738991.87
"ARW-1DD-134",1963,"Cayuga",378694.95,4735685.04
"ARW-1DD-136",1963,"Cayuga",378816.75,4732275.36
"ARW-1DD-138",1963,"Cayuga",378843.82,4728873.81
"ARW-1DD-140",1963,"Cayuga",378843.82,4725309.85
"ARW-1DD-142",1963,"Cayuga",378776.15,4721843.33
"ARW-1DD-97",1963,"Cayuga",382596.61,4746642.26
"ARW-1DD-95",1963,"Cayuga",382283.26,4743104.52
"ARW-1DD-93",1963,"Cayuga",382193.73,4739551.87
"ARW-1DD-91",1963,"Cayuga",381999.75,4736020.10
"ARW-1DD-89",1963,"Cayuga",382163.89,4732437.60
"ARW-1DD-87",1963,"Cayuga",382268.34,4728962.53
"ARW-1DD-85",1963,"Cayuga",382238.50,4725436.73
"ARW-1DD-83",1963,"Cayuga",382268.34,4721943.76
"ARW-1DD-62",1963,"Cayuga",385460.14,4747206.05
"ARW-1DD-64",1963,"Cayuga",385387.26,4743779.50
"ARW-1DD-66",1963,"Cayuga",385285.24,4740475.39
"ARW-1DD-68",1963,"Cayuga",385226.95,4737051.76
"ARW-1DD-70",1963,"Cayuga",385197.80,4733628.13
"ARW-1DD-72",1963,"Cayuga",385270.67,4729980.06
"ARW-1DD-74",1963,"Cayuga",385358.12,4726623.48
"ARW-1DD-76",1963,"Cayuga",385489.29,4723229.00
"ARW-1DD-78",1963,"Cayuga",385649.60,4719639.22
"ARW-1DD-58",1963,"Cayuga",388700.05,4744695.74
"ARW-1DD-56",1963,"Cayuga",388713.24,4741255.65
"ARW-1DD-54",1963,"Cayuga",388752.80,4737807.65
"ARW-1DD-52",1963,"Cayuga",388752.80,4734396.57
"ARW-1DD-50",1963,"Cayuga",388660.49,4730977.58
"ARW-1DD-48",1963,"Cayuga",388739.61,4727497.94
"ARW-1DD-46",1963,"Cayuga",388647.31,4724253.01
"ARW-1DD-44",1963,"Cayuga",388541.81,4720641.50
"ARW-1DD-24",1963,"Cayuga",391660.24,4743191.14
"ARW-1DD-26",1963,"Cayuga",391678.29,4740108.79
"ARW-1DD-28",1963,"Cayuga",391660.24,4736871.14
"ARW-1DD-30",1963,"Cayuga",391822.76,4733481.79
"ARW-1DD-32",1963,"Cayuga",391768.59,4730218.86
"ARW-1DD-34",1963,"Cayuga",391858.88,4726804.23
"ARW-1DD-36",1963,"Cayuga",391985.29,4723617.14
"ARW-1DD-38",1963,"Cayuga",391895.00,4720271.14
"ARW-1DD-14",1963,"Cayuga",395277.59,4738059.75
"ARW-1DD-12",1963,"Cayuga",395378.35,4734529.32
"ARW-1DD-10",1963,"Cayuga",395277.59,4731114.05
"ARW-1DD-08",1963,"Cayuga",395234.40,4727716.05
"ARW-1DD-06",1963,"Cayuga",395076.07,4724139.57
"ARW-1DD-04",1963,"Cayuga",395234.40,4720637.93
"AJ-1-1",1936,"Cortland",397659.26,4714696.24
"AJ-1-3",1936,"Cortland",397408.32,4717292.21
"AJ-1-5",1936,"Cortland",397518.11,4719756.43
"AJ-1-7",1936,"Cortland",397643.58,4721994.81
"AJ-1-9",1936,"Cortland",397753.36,4724267.70
"AJ-1-11",1936,"Cortland",397847.47,4726565.68
"AJ-1-13",1936,"Cortland",397674.94,4728719.37
"AJ-1-15",1936,"Cortland",397408.32,4731296.52
"AJ-1-17",1936,"Cortland",397345.59,4733848.57
"AJ-1-19",1936,"Cortland",397674.94,4736362.99
"AJ-1-33",1936,"Cortland",401091.87,4737143.18
"AJ-1-35",1936,"Cortland",400866.76,4734809.24
"AJ-1-37",1936,"Cortland",400866.76,4732202.17
"AJ-1-39",1936,"Cortland",400761.71,4729685.14
"AJ-1-41",1936,"Cortland",400716.68,4727222.13
"AJ-1-43",1936,"Cortland",400476.56,4724843.17
"AJ-1-45",1936,"Cortland",400311.48,4722560.26
"AJ-1-47",1936,"Cortland",400071.35,4720103.26
"AJ-1-49",1936,"Cortland",400041.34,4717433.16
"AJ-1-51",1936,"Cortland",400093.76,4714885.18
"AJ-1-52",1936,"Cortland",402786.91,4715696.25
"AJ-1-54",1936,"Cortland",402782.09,4718160.81
"AJ-1-56",1936,"Cortland",402826.60,4720574.67
"AJ-1-58",1936,"Cortland",403007.23,4722678.79
"AJ-1-60",1936,"Cortland",403022.51,4724969.10
"AJ-1-62",1936,"Cortland",403175.32,4727192.17
"AJ-1-64",1936,"Cortland",403037.80,4729351.07
"AJ-1-66",1936,"Cortland",403098.92,4731812.53
"AJ-1-68",1936,"Cortland",402991.95,4734197.58
"AJ-1-70",1936,"Cortland",402976.67,4736460.39
"AJ-1-84",1936,"Cortland",405944.63,4737369.90
"AJ-1-86",1936,"Cortland",405788.00,4735021.68
"AJ-1-88",1936,"Cortland",405751.86,4732738.51
"AJ-1-90",1936,"Cortland",405739.81,4730238.48
"AJ-1-92",1936,"Cortland",405812.10,4727711.94
"AJ-1-94",1936,"Cortland",405860.29,4725091.42
"AJ-1-96",1936,"Cortland",406149.46,4722569.69
"AJ-1-98",1936,"Cortland",406269.94,4719881.70
"AJ-1-100",1936,"Cortland",406209.70,4717200.94
"AJ-1-102",1936,"Cortland",405968.73,4714828.62
"AJ-18-21",1936,"Cortland",400756.83,4707497.66
"AJ-18-23",1936,"Cortland",400503.81,4705556.80
"AJ-18-25",1936,"Cortland",400597.03,4703573.33
"AJ-18-27",1936,"Cortland",400410.59,4701573.87
"AJ-18-29",1936,"Cortland",400503.81,4699601.05
"AJ-18-31",1936,"Cortland",400397.28,4697716.11
"AJ-18-33",1936,"Cortland",400290.74,4695687.36
"AJ-18-49",1936,"Cortland",402889.54,4695548.55
"AJ-18-51",1936,"Cortland",402975.41,4697693.43
"AJ-18-53",1936,"Cortland",402460.17,4699806.41
"AJ-18-55",1936,"Cortland",402362.03,4701956.19
"AJ-18-57",1936,"Cortland",402472.44,4704263.00
"AJ-18-59",1936,"Cortland",402647.25,4706361.26
"AJ-18-60",1936,"Cortland",402759.81,4707470.67
"AJ-18-61",1936,"Cortland",402813.12,4708566.38
"AJ-18-63",1936,"Cortland",405429.55,4712213.64
"AJ-18-65",1936,"Cortland",405523.35,4710259.75
"AJ-18-67",1936,"Cortland",405460.82,4708343.38
"AJ-18-69",1936,"Cortland",405515.53,4706484.08
"AJ-18-71",1936,"Cortland",405351.38,4704471.56
"AJ-18-73",1936,"Cortland",405245.86,4702475.47
"AJ-18-75",1936,"Cortland",405187.24,4700197.97
"AJ-18-77",1936,"Cortland",405058.26,4698026.00
"AJ-18-79",1936,"Cortland",404929.29,4695778.99
"AJ-2-1",1936,"Cortland",408067.97,4716280.23
"AJ-2-3",1936,"Cortland",407992.67,4718843.54
"AJ-2-5",1936,"Cortland",407947.49,4721361.66
"AJ-2-7",1936,"Cortland",408534.85,4723542.43
"AJ-2-9",1936,"Cortland",408263.76,4726036.46
"AJ-2-11",1936,"Cortland",408203.52,4728575.67
"AJ-2-13",1936,"Cortland",408158.33,4731102.83
"AJ-2-15",1936,"Cortland",408248.70,4733518.55
"AJ-2-17",1936,"Cortland",408369.18,4735916.19
"AJ-2-19",1936,"Cortland",408378.28,4738384.35
"AJ-2-48",1936,"Cortland",410595.28,4728770.99
"AJ-2-50",1936,"Cortland",410527.91,4726724.04
"AJ-2-52",1936,"Cortland",410514.43,4724534.25
"AJ-2-54",1936,"Cortland",410474.01,4722182.76
"AJ-2-56",1936,"Cortland",410487.48,4720122.33
"AJ-2-58",1936,"Cortland",410810.89,4717601.05
"AJ-2-60",1936,"Cortland",410878.26,4715621.47
"AJ-2-62",1936,"Cortland",412773.51,4715717.66
"AJ-2-64",1936,"Cortland",412866.09,4717847.00
"AJ-2-66",1936,"Cortland",412989.53,4720420.74
"AJ-2-68",1936,"Cortland",413066.69,4722602.55
"AJ-2-70",1936,"Cortland",413066.69,4724880.02
"AJ-2-72",1936,"Cortland",413051.26,4727138.98
"AJ-2-74",1936,"Cortland",413298.14,4729487.43
"AJ-2-76",1936,"Cortland",413035.82,4731838.97
"AJ-2-78",1936,"Cortland",413051.26,4734002.26
"AJ-2-80",1936,"Cortland",413051.26,4736474.16
"AJ-22-19",1936,"Cortland",412704.60,4708451.03
"AJ-22-21",1936,"Cortland",412704.60,4710788.07
"AJ-22-23",1936,"Cortland",412916.28,4713539.32
"AJ-24-20",1936,"Cortland",407605.09,4696097.84
"AJ-24-22",1936,"Cortland",407240.27,4698106.66
"AJ-24-23",1936,"Cortland",407296.40,4699313.13
"AJ-24-24",1936,"Cortland",407801.53,4700786.19
"AJ-24-26",1936,"Cortland",407969.91,4702851.13
"AJ-24-28",1936,"Cortland",407787.50,4704888.02
"AJ-24-30",1936,"Cortland",407548.96,4706821.07
"AJ-24-32",1936,"Cortland",407296.40,4709057.20
"AJ-24-34",1936,"Cortland",407759.44,4711481.35
"AJ-24-36",1936,"Cortland",407987.89,4713917.88
"AJ-24-38",1936,"Cortland",408132.56,4715956.81
"AJ-24-39",1936,"Cortland",410319.41,4706413.04
"AJ-24-41",1936,"Cortland",410666.26,4704280.27
"AJ-24-43",1936,"Cortland",410629.93,4702097.07
"AJ-24-45",1936,"Cortland",410460.40,4700105.21
"AJ-24-47",1936,"Cortland",410375.64,4698331.31
"AJ-24-49",1936,"Cortland",410072.90,4696390.30
"AJ-24-64",1936,"Cortland",417920.38,4694551.97
"AJ-24-68",1936,"Cortland",418257.80,4699682.63
"AJ-24-70",1936,"Cortland",418287.77,4701872.10
"AJ-24-72",1936,"Cortland",418347.71,4704349.29
"AJ-24-85",1936,"Cortland",420847.74,4704287.18
"AJ-24-87",1936,"Cortland",420520.25,4702191.22
"AJ-24-89",1936,"Cortland",420553.00,4700152.03
"AJ-24-91",1936,"Cortland",420574.83,4698128.12
"AJ-24-93",1936,"Cortland",420574.83,4696340.00
"AJ-25-17",1936,"Cortland",423088.23,4695445.86
"AJ-25-19",1936,"Cortland",422769.20,4697296.42
"AJ_25-21",1936,"Cortland",423129.40,4699795.34
"AJ-25-23",1936,"Cortland",423464.11,4702205.76
"AJ-25-25",1936,"Cortland",423016.19,4704282.73
"AJ-25-27",1936,"Cortland",423016.19,4706450.27
"AJ-25-29",1936,"Cortland",423149.98,4708864.80
"AJ-25-31",1936,"Cortland",423324.93,4711122.90
"AJ-25-33",1936,"Cortland",423345.52,4713502.44
"AJ-25-35",1936,"Cortland",423294.06,4715346.83
"AJ-25-37",1936,"Cortland",426610.62,4713963.73
"AJ-25-39",1936,"Cortland",426374.02,4712038.53
"AJ-25-41",1936,"Cortland",426026.07,4710127.25
"AJ-25-43",1936,"Cortland",425831.22,4708288.35
"AJ-25-45",1936,"Cortland",425636.37,4706229.54
"AJ-25-47",1936,"Cortland",425636.37,4703989.80
"AJ-25-49",1936,"Cortland",425719.87,4701744.49
"AJ-25-51",1936,"Cortland",425719.87,4699735.79
"AJ-25-53",1936,"Cortland",425914.73,4697766.05
"AJ-25-55",1936,"Cortland",425803.38,4695721.16
"AJ-27-1",1936,"Cortland",409357.52,4715474.79
"AJ-27-3",1936,"Cortland",409770.02,4713049.56
"AJ-27-5",1936,"Cortland",409870.75,4710828.18
"AJ-27-7",1936,"Cortland",410074.12,4708488.55
"AJ-3-5",1936,"Cortland",416345.02,4737146.10
"AJ-3-7",1936,"Cortland",416290.04,4734828.76
"AJ-3-9",1936,"Cortland",416077.11,4732649.88
"AJ-3-11",1936,"Cortland",416118.02,4730365.85
"AJ-3-26",1936,"Cortland",418122.70,4714707.08
"AJ-3-28",1936,"Cortland",418271.51,4717402.74
"AJ-3-30",1936,"Cortland",418383.11,4719986.80
"AJ-3-32",1936,"Cortland",418401.72,4722396.00
"AJ-3-34",1936,"Cortland",418457.52,4724727.08
"AJ-3-36",1936,"Cortland",418699.33,4727236.73
"AJ-3-38",1936,"Cortland",418792.34,4729552.93
"AJ-3-40",1936,"Cortland",418531.92,4731835.64
"AJ-3-42",1936,"Cortland",418364.51,4734040.24
"AJ-3-44",1936,"Cortland",418271.51,4736274.59
"AJ-3-73",1936,"Cortland",421213.27,4737367.03
"AJ-3-75",1936,"Cortland",421322.03,4735543.11
"AJ-3-77",1936,"Cortland",421481.92,4733411.49
"AJ-3-79",1936,"Cortland",421393.07,4731525.46
"AJ-3-81",1936,"Cortland",421466.31,4729335.21
"AJ-3-83",1936,"Cortland",421361.14,4727065.36
"AJ-3-85",1936,"Cortland",421209.73,4724789.81
"AJ-3-87",1936,"Cortland",421110.20,4722520.68
"AJ-3-89",1936,"Cortland",420646.74,4720343.23
"AJ-3-91",1936,"Cortland",420486.82,4718329.26
"AJ-3-93",1936,"Cortland",420771.13,4715935.02
"AJ-3-96",1936,"Cortland",423402.78,4716105.51
"AJ-3-98",1936,"Cortland",423293.71,4718659.43
"AJ-3-100",1936,"Cortland",423366.42,4720973.40
"AJ-3-102",1936,"Cortland",423384.60,4723454.61
"AJ-3-104",1936,"Cortland",423475.49,4725714.05
"AJ-3-106",1936,"Cortland",423729.98,4728249.79
"AJ-3-108",1936,"Cortland",423839.05,4730680.10
"AJ-3-110",1936,"Cortland",424020.83,4733135.86
"AJ-3-112",1936,"Cortland",423893.59,4735428.02
"AJ-3-114",1936,"Cortland",423802.70,4737291.17
"AJ-4-29",1936,"Cortland",426535.38,4736735.06
"AJ-4-31",1936,"Cortland",426394.12,4734681.29
"AJ-4-33",1936,"Cortland",426394.12,4732310.49
"AJ-4-35",1936,"Cortland",426268.57,4729792.16
"AJ-4-37",1936,"Cortland",425954.67,4727546.92
"AJ-4-39",1936,"Cortland",426048.84,4725198.09
"AJ-4-41",1936,"Cortland",426127.32,4722883.79
"AJ-4-43",1936,"Cortland",426378.43,4720814.32
"AJ-4-45",1936,"Cortland",426378.43,4718713.47
"AJ-4-47",1936,"Cortland",426143.01,4716458.81
"AJ-9-2",1936,"Cortland",410683.30,4731120.86
"AJ-9-4",1936,"Cortland",410669.03,4733134.85
"AJ-9-6",1936,"Cortland",410825.98,4735251.58
"AJ-9-8",1936,"Cortland",410640.50,4737647.95
"AJ-9-15",1936,"Cortland",416129.09,4728316.92
"AJ-9-17",1936,"Cortland",416359.94,4725970.13
"AJ-9-19",1936,"Cortland",416329.16,4723638.74
"AJ-9-21",1936,"Cortland",416267.60,4721439.69
"AJ-9-23",1936,"Cortland",415790.52,4718963.63
"AJ-9-25",1936,"Cortland",415775.13,4716567.59
"AJ-22-8",1937,"Cortland",412797.01,4695985.26
"AJ-22-10",1937,"Cortland",412499.14,4698218.50
"AJ-22-12",1937,"Cortland",412582.55,4700320.67
"AJ-27-9",1937,"Cortland",397732.19,4707945.82
"AJ-27-11",1937,"Cortland",397883.92,4705569.47
"AJ-27-13",1937,"Cortland",397808.06,4703491.51
"AJ-27-15",1937,"Cortland",397770.12,4701201.14
"AJ-27-17",1937,"Cortland",397504.60,4699171.23
"AJ-27-19",1937,"Cortland",397845.99,4696936.49
"AJ-27-37",1937,"Cortland",415830.96,4696201.07
"AJ-27-39",1937,"Cortland",415225.05,4698369.11
"AJ-27-42",1937,"Cortland",418259.43,4706440.75
"AJ-27-44",1937,"Cortland",418395.90,4708435.48
"AJ-27-46",1937,"Cortland",418477.79,4710487.54
"AJ-27-48",1937,"Cortland",418655.20,4712555.97
"AJ-28-17",1937,"Cortland",428859.39,4696346.38
"AJ-28-18",1937,"Cortland",428884.35,4697381.65
"AJ-28-19",1937,"Cortland",428821.95,4698414.42
"AJ-28-21",1937,"Cortland",428909.30,4700519.90
"AJ-28-23",1937,"Cortland",428871.87,4702575.46
"AJ-28-25",1937,"Cortland",428834.43,4704513.73
"AJ-28-27",1937,"Cortland",428821.95,4706624.19
"AJ-28-29",1937,"Cortland",428984.17,4708714.70
"AJ-28-31",1937,"Cortland",428971.69,4710757.78
"AJ-28-33",1937,"Cortland",429046.56,4712798.37
"AJ-28-35",1937,"Cortland",429233.74,4714514.52
"AJ-37-27",1937,"Cortland",421087.50,4706436.83
"AJ-37-29",1937,"Cortland",421211.18,4708590.49
"AJ-37-31",1937,"Cortland",421278.65,4710885.83
"AJ-37-33",1937,"Cortland",421346.11,4713136.19
"AJ-37-34",1937,"Cortland",421334.87,4714381.68
"AJ-47-87",1937,"Cortland",413050.05,4701786.38
"AJ-47-89",1937,"Cortland",413062.76,4704135.74
"AJ-47-91",1937,"Cortland",413139.01,4706368.18
"AJ-48-1",1937,"Cortland",415553.73,4716250.56
"AJ-48-3",1937,"Cortland",415595.93,4713716.99
"AJ-48-5",1937,"Cortland",415595.93,4710893.71
"AJ-48-7",1937,"Cortland",415680.31,4708599.22
"AJ-48-9",1937,"Cortland",415806.88,4706158.46
"AJ-48-82",1937,"Cortland",415812.02,4704800.37
"AJ-48-84",1937,"Cortland",415955.42,4702663.03
"AJ-48-86",1937,"Cortland",415798.98,4700530.92
"AJ-52-1",1937,"Cortland",418235.21,4698000.19
"AJ-52-3",1937,"Cortland",418261.79,4695802.60
"ASK-1P-03",1955,"Cortland",397120.10,4696605.93
"ASK-1P-05",1955,"Cortland",397353.28,4699647.07
"ASK-1P-07",1955,"Cortland",397291.10,4702713.08
"ASK-1P-09",1955,"Cortland",397415.46,4706037.13
"ASK-1P-11",1955,"Cortland",397493.18,4709050.29
"ASK-1P-13",1955,"Cortland",397555.36,4712259.31
"ASK-1P-15",1955,"Cortland",397726.35,4715496.32
"ASK-1P-17",1955,"Cortland",397617.54,4718431.75
"ASK-1P-19",1955,"Cortland",397601.99,4721211.73
"ASK-1P-21",1955,"Cortland",397586.45,4724271.53
"ASK-1P-23",1955,"Cortland",397555.36,4727315.77
"ASK-1P-25",1955,"Cortland",397555.36,4730503.03
"ASK-1P-27",1955,"Cortland",397462.09,4733830.20
"ASK-1P-29",1955,"Cortland",397477.63,4736924.19
"ASK-1P-34",1955,"Cortland",400892.86,4735951.62
"ASK-1P-36",1955,"Cortland",400910.22,4732625.65
"ASK-1P-38",1955,"Cortland",400806.07,4729358.70
"ASK-1P-40",1955,"Cortland",400597.76,4726188.96
"ASK-1P-42",1955,"Cortland",400528.33,4723040.05
"ASK-1P-44",1955,"Cortland",400615.12,4720012.65
"ASK-1P-46",1955,"Cortland",400476.25,4717030.38
"ASK-1P-48",1955,"Cortland",400441.54,4713843.28
"ASK-1P-50",1955,"Cortland",400320.03,4710534.67
"ASK-1P-52",1955,"Cortland",400267.95,4707535.05
"ASK-1P-54",1955,"Cortland",400302.67,4704400.02
"ASK-1P-56",1955,"Cortland",400424.18,4701379.57
"ASK-1P-58",1955,"Cortland",400372.10,4698376.47
"ASK-1P-64",1955,"Cortland",403602.34,4696847.05
"ASK-1P-66",1955,"Cortland",403745.36,4699833.00
"ASK-1P-68",1955,"Cortland",403673.85,4702894.04
"ASK-1P-70",1955,"Cortland",403745.36,4705926.47
"ASK-1P-72",1955,"Cortland",403870.49,4709198.45
"ASK-1P-74",1955,"Cortland",404102.89,4712348.87
"ASK-1P-76",1955,"Cortland",404192.27,4715266.89
"ASK-1P-78",1955,"Cortland",404281.66,4718342.23
"ASK-1P-80",1955,"Cortland",404406.79,4721531.98
"ASK-1P-82",1955,"Cortland",404281.66,4724753.90
"ASK-1P-84",1955,"Cortland",404460.42,4727929.35
"ASK-1P-86",1955,"Cortland",404353.16,4731061.89
"ASK-1P-88",1955,"Cortland",404442.55,4734294.55
"ASK-1P-90",1955,"Cortland",404406.79,4737444.96
"ASK-1P-95",1955,"Cortland",407400.78,4736775.00
"ASK-1P-97",1955,"Cortland",407350.87,4733506.83
"ASK-1P-99",1955,"Cortland",407300.96,4730158.80
"ASK-1P-101",1955,"Cortland",407251.06,4727053.66
"ASK-1P-103",1955,"Cortland",407201.15,4723975.13
"ASK-1P-105",1955,"Cortland",407184.51,4720773.50
"ASK-1P-107",1955,"Cortland",407068.06,4717841.37
"ASK-1P-109",1955,"Cortland",406885.07,4714626.43
"ASK-1P-111",1955,"Cortland",406951.62,4711551.23
"ASK-1P-113",1955,"Cortland",407001.52,4708399.51
"ASK-1P-115",1955,"Cortland",406868.44,4705151.30
"ASK-1P-117",1955,"Cortland",406818.53,4702172.59
"ASK-1P-119",1955,"Cortland",406901.71,4699147.30
"ASK-1P-121",1955,"Cortland",406818.53,4695862.49
